customer_id,first_purchase,last_purchase,total_orders,total_revenue,avg_order_value,city,rfm_segment,churn_risk
CUS018255,2021-07-20,2023-01-13,1,18552,18552,TP.HCM,Lost,0.899
CUS022159,2021-08-06,2022-04-27,2,92516,46258,Đà Nẵng,Lost,0.647
CUS014758,2021-03-22,2022-10-05,2,48540,24270,Hà Nội,Lost,0.861
CUS013170,2023-03-23,2023-06-24,5,333337,66667,TP.HCM,Hibernating,0.606
CUS015696,2021-11-24,2022-09-02,3,35165,11722,TP.HCM,Lost,0.702
CUS002570,2021-04-23,2024-03-20,7,2852912,407559,Hà Nội,Loyal,0.193
CUS025269,2021-07-28,2023-02-02,2,69416,34708,Cần Thơ,Lost,0.743
CUS003207,2021-07-11,2024-03-05,7,1353577,193368,Cần Thơ,Loyal,0.02
CUS005631,2023-06-16,2024-02-01,1,1310447,1310447,TP.HCM,Potential Loyalists,0.346
CUS018368,2020-01-17,2022-11-24,3,377985,125995,Hà Nội,Lost,0.811
CUS020990,2020-09-12,2022-12-30,2,95366,47683,TP.HCM,Lost,0.837
CUS022829,2020-06-13,2023-01-17,2,29655,14828,Đà Nẵng,Lost,0.739
CUS017784,2021-08-02,2023-03-24,3,49173,16391,TP.HCM,Lost,0.814
CUS020379,2020-09-17,2022-08-04,1,49651,49651,Hà Nội,Lost,0.699
CUS007246,2023-04-28,2024-02-05,1,343942,343942,TP.HCM,Potential Loyalists,0.21
CUS008621,2023-03-22,2023-12-05,4,658242,164560,TP.HCM,At Risk,0.505
CUS020944,2022-02-12,2023-01-19,2,94987,47494,TP.HCM,Lost,0.871
CUS020681,2021-09-07,2023-02-01,1,124179,124179,TP.HCM,Lost,0.653
CUS025925,2019-07-01,2023-01-03,2,44060,22030,TP.HCM,Lost,0.715
CUS023058,2019-12-26,2023-02-25,1,39403,39403,Hải Phòng,Lost,0.845
CUS007882,2023-02-26,2024-01-09,7,237027,33861,Hải Phòng,At Risk,0.496
CUS017830,2020-08-06,2022-06-30,1,65191,65191,Cần Thơ,Lost,0.882
CUS013195,2022-11-01,2023-10-21,2,502126,251063,TP.HCM,Hibernating,0.822
CUS017550,2019-04-04,2022-08-26,2,157751,78876,Đà Nẵng,Lost,0.656
CUS007697,2023-02-07,2024-01-16,8,831411,103926,TP.HCM,At Risk,0.493
CUS010552,2022-12-15,2023-05-14,3,228400,76133,Hà Nội,Hibernating,0.525
CUS008866,2022-11-11,2023-12-09,8,2015217,251902,TP.HCM,At Risk,0.415
CUS026936,2021-12-04,2022-05-09,1,65981,65981,TP.HCM,Lost,0.772
CUS019581,2019-12-12,2022-10-10,1,103256,103256,TP.HCM,Lost,0.84
CUS012367,2022-11-15,2023-06-28,7,337185,48169,Hà Nội,Hibernating,0.678
CUS013560,2022-06-16,2023-06-09,5,554011,110802,TP.HCM,Hibernating,0.807
CUS021366,2020-05-29,2022-11-24,2,98097,49048,TP.HCM,Lost,0.99
CUS027180,2021-01-30,2022-10-28,2,128053,64026,Đà Nẵng,Lost,0.488
CUS002821,2022-06-05,2024-03-11,13,1059315,81486,Hà Nội,Loyal,0.269
CUS005835,2024-01-24,2024-03-08,2,184652,92326,Cần Thơ,Potential Loyalists,0.326
CUS027048,2021-12-08,2022-09-14,1,39768,39768,Hà Nội,Lost,0.841
CUS021218,2021-05-27,2022-12-15,1,79161,79161,TP.HCM,Lost,0.851
CUS002792,2023-01-21,2024-03-14,11,913781,83071,Hà Nội,Loyal,0.157
CUS000389,2023-04-20,2024-03-16,21,1375097,65481,TP.HCM,Champions,0.068
CUS015388,2020-11-08,2023-03-25,1,162598,162598,TP.HCM,Lost,0.765
CUS013638,2021-05-07,2023-07-16,3,187120,62373,TP.HCM,Hibernating,0.728
CUS027924,2020-12-03,2022-06-23,2,51338,25669,Hà Nội,Lost,0.875
CUS022327,2020-10-03,2023-03-15,1,196991,196991,TP.HCM,Lost,0.793
CUS023139,2019-11-16,2022-12-19,1,97054,97054,TP.HCM,Lost,0.99
CUS001327,2022-07-25,2024-03-15,13,794737,61134,TP.HCM,Loyal,0.244
CUS006898,2023-11-16,2024-02-12,5,244707,48941,TP.HCM,Potential Loyalists,0.503
CUS013718,2022-01-17,2023-11-10,3,166198,55399,Đà Nẵng,Hibernating,0.504
CUS016694,2020-10-04,2022-04-21,3,48657,16219,TP.HCM,Lost,0.833
CUS005895,2023-07-27,2024-03-07,2,968817,484408,Hà Nội,Potential Loyalists,0.305
CUS025724,2021-08-09,2022-11-15,3,83220,27740,Hải Phòng,Lost,0.805
CUS016604,2019-06-17,2022-08-02,1,77070,77070,TP.HCM,Lost,0.732
CUS018532,2019-07-04,2022-04-19,1,61736,61736,Hà Nội,Lost,0.828
CUS009438,2021-04-03,2023-11-01,1,120822,120822,TP.HCM,Hibernating,0.784
CUS022051,2020-02-08,2023-01-20,2,89885,44942,TP.HCM,Lost,0.84
CUS001651,2021-05-04,2024-03-08,4,730240,182560,TP.HCM,Loyal,0.388
CUS010874,2021-12-11,2023-05-15,1,781753,781753,TP.HCM,Hibernating,0.589
CUS015444,2019-09-04,2022-05-13,1,42693,42693,TP.HCM,Lost,0.772
CUS005249,2023-04-18,2024-02-02,2,751190,375595,Đà Nẵng,Potential Loyalists,0.433
CUS022594,2019-05-04,2023-02-08,2,82677,41338,TP.HCM,Lost,0.692
CUS024596,2021-10-28,2022-11-08,2,37225,18612,Hà Nội,Lost,0.727
CUS027533,2019-04-18,2022-09-02,3,70432,23477,Hà Nội,Lost,0.841
CUS000436,2023-05-25,2024-03-19,22,4843290,220150,Hà Nội,Champions,0.079
CUS027449,2020-07-17,2022-04-29,2,83761,41880,TP.HCM,Lost,0.689
CUS016785,2019-08-03,2022-04-02,2,57713,28856,TP.HCM,Lost,0.838
CUS007431,2022-06-22,2023-12-10,1,350586,350586,TP.HCM,At Risk,0.643
CUS009967,2021-10-25,2023-09-02,3,650894,216965,Hà Nội,Hibernating,0.693
CUS006542,2023-10-27,2024-03-03,2,310249,155124,TP.HCM,Potential Loyalists,0.536
CUS021663,2021-11-26,2022-05-15,3,168920,56307,TP.HCM,Lost,0.755
CUS006642,2023-04-18,2024-02-25,2,776774,388387,Hà Nội,Potential Loyalists,0.39
CUS025439,2020-09-16,2022-04-13,1,44194,44194,Hà Nội,Lost,0.841
CUS002563,2021-04-27,2024-03-01,10,324327,32433,TP.HCM,Loyal,0.289
CUS011669,2021-07-29,2023-05-30,2,239805,119902,TP.HCM,Hibernating,0.654
CUS023994,2021-10-07,2022-12-17,1,62700,62700,TP.HCM,Lost,0.889
CUS019862,2021-09-27,2022-04-05,3,23482,7827,Cần Thơ,Lost,0.61
CUS027143,2021-12-06,2022-05-22,2,264789,132394,TP.HCM,Lost,0.76
CUS025525,2019-10-29,2022-06-14,2,90923,45462,TP.HCM,Lost,0.955
CUS019231,2019-10-17,2022-05-14,2,40886,20443,Hải Phòng,Lost,0.77
CUS017746,2021-09-17,2023-01-22,3,104620,34873,Hà Nội,Lost,0.683
CUS023873,2021-07-01,2022-06-02,2,186980,93490,TP.HCM,Lost,0.792
CUS013459,2022-02-14,2023-06-05,3,312014,104005,TP.HCM,Hibernating,0.569
CUS016308,2022-01-28,2022-12-24,1,92303,92303,TP.HCM,Lost,0.833
CUS007322,2023-06-20,2024-03-14,7,1824393,260628,TP.HCM,Potential Loyalists,0.472
CUS019262,2019-05-29,2022-06-30,1,65349,65349,Hà Nội,Lost,0.979
CUS014580,2020-03-02,2022-03-31,2,71254,35627,TP.HCM,Lost,0.779
CUS015794,2021-11-13,2023-03-13,1,36924,36924,TP.HCM,Lost,0.822
CUS008724,2023-05-10,2023-12-04,6,832886,138814,TP.HCM,At Risk,0.73
CUS018306,2019-04-21,2022-12-13,4,72870,18218,TP.HCM,Lost,0.861
CUS017226,2022-02-28,2022-11-27,2,82224,41112,TP.HCM,Lost,0.905
CUS024930,2021-05-26,2022-09-06,1,34845,34845,Hà Nội,Lost,0.665
CUS006114,2023-08-06,2024-02-26,5,1757473,351495,Hải Phòng,Potential Loyalists,0.367
CUS025369,2019-11-01,2022-12-19,2,66377,33188,TP.HCM,Lost,0.94
CUS018875,2021-11-27,2023-01-16,2,90042,45021,TP.HCM,Lost,0.811
CUS008384,2023-04-04,2023-12-26,11,371906,33810,TP.HCM,At Risk,0.492
CUS021291,2021-05-09,2023-03-28,4,35381,8845,Cần Thơ,Lost,0.774
CUS020002,2020-04-26,2022-08-09,3,52860,17620,TP.HCM,Lost,0.883
CUS023534,2020-12-15,2023-03-09,1,61069,61069,TP.HCM,Lost,0.813
CUS013125,2022-04-05,2023-11-27,2,980284,490142,Hà Nội,Hibernating,0.622
CUS020804,2021-03-20,2023-01-14,1,126821,126821,TP.HCM,Lost,0.843
CUS026838,2019-11-01,2022-05-13,1,280415,280415,TP.HCM,Lost,0.816
CUS005029,2024-01-19,2024-02-03,3,542310,180770,TP.HCM,Potential Loyalists,0.287
CUS006819,2023-12-07,2024-02-11,3,708338,236113,TP.HCM,Potential Loyalists,0.339
CUS013741,2022-08-19,2023-07-16,4,686355,171589,TP.HCM,Hibernating,0.757
CUS024511,2020-12-21,2022-12-10,2,51685,25842,TP.HCM,Lost,0.848
CUS017537,2020-02-21,2022-09-13,2,75845,37922,TP.HCM,Lost,0.8
CUS017283,2020-10-18,2022-06-14,2,56811,28406,Hà Nội,Lost,0.712
CUS013596,2023-01-09,2023-06-10,1,257305,257305,Hà Nội,Hibernating,0.877
CUS015648,2021-08-06,2022-12-28,2,91008,45504,TP.HCM,Lost,0.927
CUS023991,2020-08-24,2022-08-09,1,42108,42108,TP.HCM,Lost,0.902
CUS019115,2021-03-27,2022-05-10,1,66706,66706,Cần Thơ,Lost,0.607
CUS005542,2023-06-27,2024-02-29,2,305793,152896,TP.HCM,Potential Loyalists,0.353
CUS009836,2021-09-24,2023-06-02,6,125065,20844,TP.HCM,Hibernating,0.797
CUS025818,2020-10-16,2022-12-06,2,114639,57320,TP.HCM,Lost,0.781
CUS019480,2019-07-15,2022-03-31,2,86139,43070,Hà Nội,Lost,0.924
CUS027285,2020-11-11,2023-02-26,2,131339,65670,Hà Nội,Lost,0.915
CUS022348,2020-09-01,2022-04-20,2,72849,36424,Hà Nội,Lost,0.799
CUS020135,2021-10-21,2022-08-10,3,38419,12806,TP.HCM,Lost,0.944
CUS019701,2019-07-30,2023-02-11,1,53003,53003,Đà Nẵng,Lost,0.53
CUS011402,2022-11-09,2023-04-22,3,121122,40374,TP.HCM,Hibernating,0.666
CUS011787,2022-11-08,2023-07-25,2,225863,112932,Hà Nội,Hibernating,0.755
CUS022665,2021-08-01,2022-08-06,1,42662,42662,Cần Thơ,Lost,0.723
CUS007328,2023-12-26,2024-02-25,4,351865,87966,Hà Nội,Potential Loyalists,0.419
CUS021240,2020-01-18,2023-01-17,1,83878,83878,TP.HCM,Lost,0.848
CUS002997,2023-01-15,2024-03-09,5,1192824,238565,TP.HCM,Loyal,0.171
CUS019600,2021-06-13,2022-04-22,4,102466,25616,TP.HCM,Lost,0.953
CUS024910,2019-10-21,2023-03-29,4,128566,32142,Hải Phòng,Lost,0.582
CUS023559,2021-10-04,2023-01-04,2,45558,22779,Hà Nội,Lost,0.655
CUS027870,2019-11-03,2023-03-25,1,48973,48973,Hà Nội,Lost,0.932
CUS007982,2022-06-02,2023-12-30,1,560370,560370,Đà Nẵng,At Risk,0.402
CUS005735,2023-08-03,2024-02-15,2,694148,347074,TP.HCM,Potential Loyalists,0.489
CUS027233,2021-01-17,2022-08-16,2,114796,57398,TP.HCM,Lost,0.857
CUS008510,2023-07-11,2023-12-18,3,924045,308015,Hải Phòng,At Risk,0.462
CUS011386,2022-08-08,2023-07-13,2,115917,57958,TP.HCM,Hibernating,0.621
CUS023766,2021-01-02,2022-08-05,3,94733,31578,Hải Phòng,Lost,0.793
CUS020069,2019-12-20,2022-05-08,1,72956,72956,TP.HCM,Lost,0.834
CUS015028,2020-03-29,2022-06-30,2,48987,24494,Hải Phòng,Lost,0.591
CUS025583,2022-01-09,2023-01-20,1,159686,159686,TP.HCM,Lost,0.686
CUS012491,2022-03-06,2023-07-20,1,456755,456755,TP.HCM,Hibernating,0.778
CUS021263,2021-07-18,2023-02-13,2,50265,25132,Hà Nội,Lost,0.844
CUS026511,2020-01-17,2022-06-02,1,13178,13178,Hà Nội,Lost,0.681
CUS024201,2020-02-22,2022-05-24,1,104336,104336,TP.HCM,Lost,0.866
CUS024630,2021-12-18,2022-05-30,3,67977,22659,TP.HCM,Lost,0.779
CUS001353,2023-01-19,2024-03-14,17,626412,36848,Đà Nẵng,Loyal,0.064
CUS003903,2022-01-19,2024-02-18,21,411991,19619,TP.HCM,Loyal,0.211
CUS023720,2020-10-28,2023-01-05,1,182184,182184,Hà Nội,Lost,0.99
CUS007062,2023-10-13,2024-02-15,5,308513,61703,TP.HCM,Potential Loyalists,0.41
CUS009237,2021-07-16,2023-11-14,6,194635,32439,TP.HCM,Hibernating,0.761
CUS012347,2022-11-23,2023-05-20,7,114666,16381,TP.HCM,Hibernating,0.464
CUS012372,2021-12-23,2023-10-17,2,166281,83140,TP.HCM,Hibernating,0.537
CUS001097,2022-06-27,2024-03-26,11,2661511,241956,TP.HCM,Champions,0.161
CUS005806,2023-07-09,2024-02-01,5,666744,133349,Đà Nẵng,Potential Loyalists,0.278
CUS019691,2019-08-29,2022-07-04,2,39942,19971,TP.HCM,Lost,0.839
CUS027726,2021-03-02,2022-11-08,2,31707,15854,TP.HCM,Lost,0.78
CUS015135,2021-12-20,2023-01-27,3,24255,8085,TP.HCM,Lost,0.928
CUS017218,2021-06-08,2022-03-31,2,35919,17960,Đà Nẵng,Lost,0.783
CUS004555,2023-07-31,2024-01-30,7,463529,66218,Đà Nẵng,Potential Loyalists,0.214
CUS011273,2021-09-13,2023-04-06,2,643761,321880,TP.HCM,Hibernating,0.682
CUS007811,2022-06-03,2023-12-29,9,628268,69808,TP.HCM,At Risk,0.569
CUS006557,2023-12-16,2024-03-07,2,684919,342460,TP.HCM,Potential Loyalists,0.554
CUS017667,2019-07-05,2022-05-08,2,37806,18903,Cần Thơ,Lost,0.691
CUS019403,2020-05-20,2022-04-03,2,79519,39760,Hà Nội,Lost,0.861
CUS016478,2020-08-01,2022-08-22,2,115884,57942,TP.HCM,Lost,0.719
CUS010666,2022-07-09,2023-07-04,1,236675,236675,Đà Nẵng,Hibernating,0.53
CUS003372,2021-06-01,2024-02-18,7,349514,49931,TP.HCM,Loyal,0.286
CUS025696,2021-11-25,2022-06-14,1,99221,99221,Hà Nội,Lost,0.741
CUS004368,2023-09-07,2024-02-10,2,299202,149601,Cần Thơ,Potential Loyalists,0.41
CUS012860,2022-03-04,2023-10-26,5,610790,122158,Hà Nội,Hibernating,0.714
CUS004239,2023-07-09,2024-02-03,4,613029,153257,Hà Nội,Potential Loyalists,0.422
CUS009999,2022-12-04,2023-11-03,1,87186,87186,Hà Nội,Hibernating,0.739
CUS025859,2021-11-07,2022-05-08,2,108267,54134,Hà Nội,Lost,0.911
CUS006832,2023-08-26,2024-01-29,3,290667,96889,TP.HCM,Potential Loyalists,0.388
CUS007518,2023-05-11,2024-01-08,4,867018,216754,TP.HCM,At Risk,0.611
CUS019425,2021-05-04,2022-10-06,2,34381,17190,Hải Phòng,Lost,0.772
CUS011468,2021-08-16,2023-07-20,2,818374,409187,TP.HCM,Hibernating,0.789
CUS018732,2021-12-23,2022-12-12,3,95814,31938,TP.HCM,Lost,0.99
CUS019795,2020-10-25,2022-08-03,1,264530,264530,Cần Thơ,Lost,0.742
CUS018723,2021-02-16,2022-09-23,2,50451,25226,TP.HCM,Lost,0.837
CUS023719,2019-08-14,2022-06-27,1,44266,44266,Hà Nội,Lost,0.766
CUS010480,2021-04-26,2023-09-08,4,320179,80045,TP.HCM,Hibernating,0.596
CUS021379,2019-05-12,2023-02-11,3,88662,29554,TP.HCM,Lost,0.826
CUS020368,2020-12-05,2022-07-27,1,158878,158878,Hà Nội,Lost,0.921
CUS008763,2023-02-25,2024-01-09,16,414785,25924,TP.HCM,At Risk,0.646
CUS005762,2023-05-19,2024-03-07,3,706495,235498,Hà Nội,Potential Loyalists,0.219
CUS012442,2022-11-26,2023-04-17,2,187197,93598,TP.HCM,Hibernating,0.67
CUS024837,2021-03-28,2022-07-10,2,64856,32428,Đà Nẵng,Lost,0.732
CUS011641,2021-08-18,2023-05-11,2,336767,168384,TP.HCM,Hibernating,0.9
CUS000549,2023-03-05,2024-03-19,17,1773548,104326,Đà Nẵng,Champions,0.121
CUS015830,2020-11-10,2023-03-11,1,56523,56523,TP.HCM,Lost,0.838
CUS021026,2021-10-02,2022-12-15,1,54432,54432,Hải Phòng,Lost,0.506
CUS018120,2019-10-04,2022-12-22,1,33366,33366,TP.HCM,Lost,0.834
CUS027410,2021-10-27,2022-11-15,3,69734,23245,TP.HCM,Lost,0.934
CUS011953,2022-01-10,2023-04-10,5,995428,199086,TP.HCM,Hibernating,0.927
CUS015747,2022-01-31,2022-12-29,2,32580,16290,TP.HCM,Lost,0.936
CUS027608,2019-12-10,2022-11-03,2,56152,28076,TP.HCM,Lost,0.754
CUS009320,2023-03-01,2023-05-10,1,165677,165677,TP.HCM,Hibernating,0.686
CUS003945,2021-09-30,2024-02-21,20,1370445,68522,TP.HCM,Loyal,0.25
CUS000949,2022-12-03,2024-03-27,18,3554825,197490,Hà Nội,Champions,0.067
CUS004309,2023-10-29,2024-03-07,2,427890,213945,TP.HCM,Potential Loyalists,0.34
CUS026679,2019-10-11,2023-01-03,3,64574,21525,Đà Nẵng,Lost,0.619
CUS011694,2021-09-06,2023-06-05,1,179949,179949,Hà Nội,Hibernating,0.9
CUS013635,2022-01-14,2023-07-26,1,319522,319522,Đà Nẵng,Hibernating,0.833
CUS005870,2023-09-19,2024-03-02,6,321154,53526,TP.HCM,Potential Loyalists,0.622
CUS025541,2019-11-30,2022-09-17,1,83542,83542,TP.HCM,Lost,0.72
CUS027922,2020-07-27,2022-10-08,3,46467,15489,Đà Nẵng,Lost,0.606
CUS013189,2022-11-26,2023-08-14,2,488157,244078,Hà Nội,Hibernating,0.662
CUS026317,2020-07-30,2022-06-23,1,56985,56985,TP.HCM,Lost,0.958
CUS015397,2019-07-29,2023-01-05,1,84537,84537,TP.HCM,Lost,0.744
CUS000449,2023-09-20,2024-03-14,19,2246004,118211,TP.HCM,Champions,0.185
CUS023324,2021-09-07,2022-10-22,1,61916,61916,Hà Nội,Lost,0.797
CUS011210,2022-08-03,2023-05-08,2,837649,418824,Đà Nẵng,Hibernating,0.365
CUS014135,2019-08-27,2022-05-06,1,41204,41204,TP.HCM,Lost,0.63
CUS018410,2021-06-23,2022-08-11,2,51869,25934,TP.HCM,Lost,0.839
CUS016462,2020-04-11,2023-03-24,2,62830,31415,Hà Nội,Lost,0.665
CUS027074,2019-10-14,2023-01-26,2,83019,41510,Hà Nội,Lost,0.768
CUS009365,2021-06-13,2023-06-22,2,463984,231992,TP.HCM,Hibernating,0.403
CUS007536,2022-10-20,2024-01-28,4,1010525,252631,Cần Thơ,At Risk,0.431
CUS017987,2019-05-16,2022-04-13,2,51425,25712,TP.HCM,Lost,0.791
CUS026184,2020-10-03,2022-05-12,1,83911,83911,Đà Nẵng,Lost,0.766
CUS007366,2022-09-05,2023-12-18,11,598186,54381,TP.HCM,At Risk,0.606
CUS020685,2021-12-21,2022-05-16,2,66848,33424,TP.HCM,Lost,0.821
CUS001128,2023-07-09,2024-03-25,14,2440648,174332,Hà Nội,Champions,0.118
CUS023946,2021-07-24,2022-06-12,1,84903,84903,Cần Thơ,Lost,0.737
CUS004408,2023-08-23,2024-02-26,1,257079,257079,Hà Nội,Potential Loyalists,0.203
CUS001800,2023-01-20,2024-02-20,14,1088475,77748,TP.HCM,Loyal,0.217
CUS015265,2020-09-09,2022-11-03,1,39900,39900,Hà Nội,Lost,0.838
CUS010090,2022-03-11,2023-05-08,1,306474,306474,Hà Nội,Hibernating,0.549
CUS014191,2021-07-20,2022-06-20,1,91767,91767,Hà Nội,Lost,0.864
CUS002388,2023-03-05,2024-03-07,17,700302,41194,Cần Thơ,Loyal,0.01
CUS003035,2022-10-22,2024-03-07,13,634303,48793,TP.HCM,Loyal,0.211
CUS016491,2020-06-15,2022-11-16,1,166484,166484,Hà Nội,Lost,0.7
CUS005649,2023-12-02,2024-01-31,4,821231,205308,Hà Nội,Potential Loyalists,0.278
CUS018442,2020-07-22,2022-11-01,2,179230,89615,Hà Nội,Lost,0.727
CUS026849,2021-03-03,2023-02-11,2,29929,14964,TP.HCM,Lost,0.644
CUS006067,2023-08-16,2024-02-22,3,390937,130312,TP.HCM,Potential Loyalists,0.557
CUS003513,2021-04-30,2024-03-20,8,497186,62148,Hà Nội,Loyal,0.195
CUS007001,2023-05-04,2024-03-06,3,684624,228208,TP.HCM,Potential Loyalists,0.412
CUS011634,2023-02-22,2023-04-07,3,101756,33919,TP.HCM,Hibernating,0.506
CUS022245,2019-08-11,2023-02-27,2,104452,52226,TP.HCM,Lost,0.693
CUS025970,2020-09-11,2022-05-18,1,192035,192035,Hải Phòng,Lost,0.796
CUS021232,2021-07-26,2022-12-02,2,66860,33430,TP.HCM,Lost,0.891
CUS022971,2020-06-18,2022-04-04,1,93660,93660,TP.HCM,Lost,0.934
CUS007817,2023-02-03,2024-01-28,6,1346460,224410,TP.HCM,At Risk,0.737
CUS020796,2020-12-21,2022-09-23,1,60829,60829,Hà Nội,Lost,0.883
CUS008132,2023-01-01,2024-01-28,6,521763,86960,Hà Nội,At Risk,0.556
CUS024860,2020-01-13,2022-07-04,3,46827,15609,Hà Nội,Lost,0.644
CUS005759,2023-09-22,2024-02-22,1,817149,817149,Hà Nội,Potential Loyalists,0.335
CUS004289,2023-09-25,2024-02-27,3,642446,214149,TP.HCM,Potential Loyalists,0.402
CUS006696,2024-01-05,2024-02-02,4,268462,67116,TP.HCM,Potential Loyalists,0.334
CUS017114,2020-11-21,2023-03-14,2,46628,23314,Đà Nẵng,Lost,0.73
CUS023594,2020-01-12,2022-05-03,1,23552,23552,TP.HCM,Lost,0.99
CUS025491,2021-05-21,2022-11-18,2,52459,26230,TP.HCM,Lost,0.835
CUS015758,2019-09-21,2022-11-16,1,82438,82438,TP.HCM,Lost,0.854
CUS019368,2021-01-02,2022-05-06,2,87258,43629,Đà Nẵng,Lost,0.822
CUS007803,2023-08-14,2023-12-28,1,1233182,1233182,TP.HCM,At Risk,0.328
CUS019688,2022-01-13,2022-11-17,1,64209,64209,TP.HCM,Lost,0.725
CUS003261,2022-04-26,2024-03-14,12,3038726,253227,Hà Nội,Loyal,0.319
CUS017122,2020-07-29,2022-07-22,1,212610,212610,TP.HCM,Lost,0.957
CUS021697,2020-11-27,2022-07-11,1,66377,66377,TP.HCM,Lost,0.951
CUS020613,2022-03-28,2022-05-17,1,48569,48569,TP.HCM,Lost,0.817
CUS008274,2023-09-02,2024-01-13,7,579267,82752,Hà Nội,At Risk,0.315
CUS022396,2021-12-02,2022-07-25,1,81734,81734,Cần Thơ,Lost,0.689
CUS024306,2020-10-23,2022-10-04,3,51908,17303,TP.HCM,Lost,0.879
CUS016770,2021-08-15,2022-05-24,1,29898,29898,Hà Nội,Lost,0.717
CUS002841,2021-04-05,2024-02-23,14,768274,54877,TP.HCM,Loyal,0.168
CUS027543,2021-02-19,2022-08-08,2,29759,14880,Hải Phòng,Lost,0.925
CUS002616,2022-04-24,2024-03-12,8,1245347,155668,TP.HCM,Loyal,0.237
CUS018229,2020-12-20,2022-05-12,2,106027,53014,Hà Nội,Lost,0.788
CUS008370,2022-12-19,2023-12-22,1,886330,886330,TP.HCM,At Risk,0.718
CUS010610,2022-11-12,2023-11-05,1,227135,227135,Hải Phòng,Hibernating,0.368
CUS008422,2022-04-29,2024-01-25,7,616230,88033,Hà Nội,At Risk,0.582
CUS003561,2022-08-31,2024-03-01,14,783680,55977,TP.HCM,Loyal,0.348
CUS019306,2020-04-11,2023-02-14,2,59632,29816,TP.HCM,Lost,0.929
CUS022186,2020-06-22,2023-02-27,2,34857,17428,TP.HCM,Lost,0.99
CUS023849,2020-09-25,2022-06-22,1,57780,57780,TP.HCM,Lost,0.99
CUS004082,2022-07-10,2024-02-29,11,540116,49101,TP.HCM,Loyal,0.269
CUS001512,2021-11-16,2024-02-14,3,1917017,639006,TP.HCM,Loyal,0.301
CUS015221,2020-06-21,2023-03-06,1,132832,132832,TP.HCM,Lost,0.719
CUS005859,2024-01-18,2024-03-12,3,810200,270067,Hà Nội,Potential Loyalists,0.388
CUS005282,2024-01-26,2024-02-20,4,347712,86928,TP.HCM,Potential Loyalists,0.339
CUS012135,2022-08-27,2023-08-14,1,436558,436558,TP.HCM,Hibernating,0.558
CUS019426,2020-02-03,2023-02-04,1,55701,55701,Hải Phòng,Lost,0.638
CUS021553,2020-11-28,2023-01-01,2,52038,26019,Hà Nội,Lost,0.842
CUS007216,2023-10-11,2024-02-25,5,440131,88026,TP.HCM,Potential Loyalists,0.23
CUS023443,2020-11-15,2022-12-10,3,79429,26476,TP.HCM,Lost,0.677
CUS026640,2021-11-26,2022-08-26,3,33207,11069,TP.HCM,Lost,0.709
CUS017487,2019-07-01,2022-11-28,2,95874,47937,TP.HCM,Lost,0.776
CUS026476,2020-04-06,2022-05-11,3,127856,42619,TP.HCM,Lost,0.819
CUS000474,2022-06-19,2024-03-20,12,6650957,554246,TP.HCM,Champions,0.221
CUS025789,2020-09-22,2022-10-21,1,174269,174269,TP.HCM,Lost,0.78
CUS017098,2021-11-18,2023-02-01,1,47833,47833,Hà Nội,Lost,0.762
CUS007022,2023-08-04,2024-02-06,2,381097,190548,Hà Nội,Potential Loyalists,0.224
CUS001847,2022-04-15,2024-03-06,15,562882,37525,TP.HCM,Loyal,0.249
CUS020511,2021-04-05,2022-10-05,1,81296,81296,TP.HCM,Lost,0.691
CUS027454,2020-07-11,2022-07-06,3,27471,9157,Hà Nội,Lost,0.757
CUS023071,2021-06-03,2022-06-25,3,36965,12322,TP.HCM,Lost,0.718
CUS009016,2022-11-21,2023-07-23,3,145234,48411,TP.HCM,Hibernating,0.963
CUS008949,2022-08-04,2023-12-17,7,910167,130024,TP.HCM,At Risk,0.57
CUS027940,2019-10-04,2023-01-11,2,252355,126178,TP.HCM,Lost,0.815
CUS022227,2022-03-07,2022-10-16,1,66811,66811,TP.HCM,Lost,0.757
CUS025613,2021-09-24,2022-11-20,2,79340,39670,Hà Nội,Lost,0.778
CUS015060,2020-09-11,2022-08-16,1,48356,48356,Đà Nẵng,Lost,0.744
CUS011611,2023-01-02,2023-07-03,1,242370,242370,Hà Nội,Hibernating,0.378
CUS005826,2023-05-16,2024-03-05,1,600927,600927,TP.HCM,Potential Loyalists,0.449
CUS001898,2021-10-18,2024-03-18,14,634226,45302,Đà Nẵng,Loyal,0.032
CUS001852,2022-12-14,2024-02-14,10,1187066,118707,TP.HCM,Loyal,0.208
CUS007158,2024-01-02,2024-02-01,5,865884,173177,TP.HCM,Potential Loyalists,0.32
CUS013228,2022-10-25,2023-05-06,5,1163513,232703,TP.HCM,Hibernating,0.79
CUS001682,2022-04-11,2024-02-17,7,1104788,157827,Hà Nội,Loyal,0.13
CUS001453,2022-03-10,2024-02-23,7,1602896,228985,TP.HCM,Loyal,0.219
CUS022465,2020-10-30,2022-07-15,1,29071,29071,TP.HCM,Lost,0.752
CUS008968,2023-03-10,2024-01-04,4,896154,224038,TP.HCM,At Risk,0.429
CUS010302,2021-12-03,2023-06-10,3,619770,206590,TP.HCM,Hibernating,0.854
CUS017411,2020-08-07,2022-12-06,3,33809,11270,Hà Nội,Lost,0.693
CUS011729,2022-10-27,2023-05-16,2,407451,203726,TP.HCM,Hibernating,0.857
CUS014002,2020-06-01,2022-06-18,1,78635,78635,TP.HCM,Lost,0.977
